voter_uid,reviewer_uid,mid,vote
2560,10527,3168,0
4144,10527,11585,0
10773,10527,15872,1
2,10527,8159,1
1,10527,10942,1
10916,10529,6462,0
9900,10529,6558,1
5471,10530,592,1
2,10530,1720,0
5,10530,4067,0
3,10530,15217,0
4,10531,12898,1
2,10531,5638,0
2,10531,10052,1
13370,10531,6576,1
5127,10531,17278,0
2489,10531,4496,0
2,10532,7955,0
3751,10532,9297,1
821,10532,12635,1
5,10532,4866,0
5,10533,10333,1
12255,10533,2935,1
9057,10533,15070,0
2,10533,7852,1
1,10533,4229,0
4977,10533,7921,1
4,10534,14854,1
12082,10534,3598,1
4957,10534,18113,0
1,10534,6151,0
10650,10534,11924,0
5909,10534,5739,0
2,10534,4152,1
3944,10534,1540,0
4909,10535,3825,1
10950,10535,16916,0
4,10535,11710,0
1,10536,13119,0
2,10537,18560,1
9638,10537,16236,0
2078,10537,4021,0
8461,10538,17276,0
3815,10538,4848,0
4,10538,7624,0
12628,10538,17431,1
4,10538,1067,1
3,10539,13878,1
2,10539,10928,1
5,10539,17046,0
8342,10539,4602,1
9316,10539,6048,1
2,10539,5212,0
10823,10539,19289,0
5,10540,14064,1
3648,10540,13197,1
3490,10540,8806,0
3,10540,1854,0
13482,10540,7788,0
1,10541,9071,1
5,10541,14789,1
9347,10541,13234,0
7172,10541,13155,1
6759,10541,12575,0
7328,10541,6334,1
2,10541,15754,0
3,10542,18516,1
4133,10542,11652,0
9000,10543,2119,1
4,10543,16907,1
2,10543,3589,0
4,10543,4390,0
5,10544,14211,0
3,10544,7817,0
2976,10545,19893,0
12120,10545,11588,1
8773,10545,8800,0
5530,10545,15163,0
812,10546,8007,0
3,10546,8413,0
1,10546,6575,1
9042,10546,3012,1
13446,10546,1614,0
2098,10546,5818,1
3,10547,18274,1
5,10547,7794,1
1,10547,19222,1
1,10547,3949,1
4,10547,5589,1
8901,10547,724,1
6212,10547,10460,0
1,10547,17100,1
2,10548,16070,1
5285,10548,7875,0
6726,10548,12409,1
6820,10548,19440,0
5,10548,13811,0
5232,10548,6486,1
10300,10549,3295,0
1,10550,14514,1
9216,10550,6882,1
4,10550,6735,1
6253,10551,19522,1
4767,10551,18832,1
1,10551,15590,1
10127,10551,14917,1
1042,10551,4644,1
1,10552,3666,1
11041,10552,5652,0
9192,10552,102,0
1,10553,5427,0
7073,10553,7899,0
2,10553,10211,1
3382,10553,12893,0
1,10553,4908,1
3700,10554,15638,0
7408,10554,15441,1
10283,10554,19340,1
5971,10554,13043,1
4,10554,12665,0
3841,10554,18456,0
2,10554,8056,0
6773,10555,6640,0
5969,10555,19472,1
1922,10555,17964,1
4302,10555,8164,0
5054,10555,5866,0
2400,10555,19421,0
5,10555,19263,1
3,10555,16891,1
2,10555,4182,0
5,10557,15693,1
13580,10557,13518,0
5153,10558,4307,0
3413,10558,3983,1
1,10558,7976,0
5,10558,15127,1
5757,10559,15793,1
3,10559,4840,1
5,10559,9727,1
1074,10559,13292,1
4,10559,15591,0
13065,10559,6917,0
3,10560,9204,1
5628,10560,768,1
6119,10560,4819,0
3,10560,8051,1
2194,10561,3667,0
3530,10561,847,1
3,10561,3337,1
5,10561,3758,1
5,10561,1158,1
5,10561,4443,1
5,10562,5769,1
3,10562,2839,1
3784,10562,13818,1
10873,10562,14165,0
11368,10562,323,0
3330,10562,15104,0
1,10562,4738,0
5480,10562,3255,1
4,10563,644,1
5,10563,5592,1
4795,10563,784,0
12671,10564,13165,1
986,10565,13886,1
1015,10565,1392,1
5,10565,17794,0
376,10566,13992,1
3,10566,7577,0
1528,10566,10672,1
1,10566,4145,1
2,10566,14642,0
3,10567,18218,0
6735,10567,8150,0
9325,10567,19782,0
5440,10567,3006,1
1,10567,1896,0
5,10567,4582,1
11682,10567,16597,1
5039,10568,6754,1
10484,10568,2945,0
5438,10568,1429,1
1,10568,2190,0
10686,10568,12548,0
5414,10569,4037,1
2,10569,10196,0
3,10569,14485,1
1978,10569,5369,0
11922,10569,5998,0
2660,10569,8161,1
13369,10569,9205,1
3,10570,6415,0
13697,10570,17370,0
6297,10571,2696,0
5,10571,13043,1
3080,10571,15057,0
11742,10571,8583,0
1219,10572,15375,1
1095,10572,2064,1
948,10573,3865,1
6471,10573,2067,1
3,10573,16802,1
4,10573,11413,0
12255,10574,15976,0
2,10574,1676,1
3272,10574,19582,1
3,10574,10162,1
2325,10574,5591,0
5,10574,15856,1
3,10575,14724,1
1,10575,6392,0
682,10575,18759,0
2,10575,13575,1
9955,10575,11265,1
792,10575,7355,1
1,10575,9982,0
12445,10575,17593,0
1552,10576,7536,0
9262,10576,12202,1
4188,10576,4640,0
1,10576,3001,1
10579,10576,4882,0
5,10576,11093,0
10782,10577,16045,1
309,10578,15199,0
1,10578,9379,0
11982,10578,3519,1
1,10579,19239,1
5288,10579,12804,1
10362,10579,1043,0
2504,10579,14463,0
564,10579,17923,0
12709,10580,15729,1
2,10580,1666,1
1229,10580,18763,1
4,10581,8100,1
5,10581,14951,1
12310,10581,13505,0
7612,10581,4255,1
11565,10581,6333,1
3,10582,8133,0
5,10582,10075,0
1214,10582,12468,1
3,10582,5980,0
3,10582,13721,1
7066,10582,12702,0
158,10582,19148,0
5,10583,14753,1
1,10583,1083,1
10883,10583,9300,1
4,10583,17212,0
11069,10583,19250,1
995,10583,3554,0
10575,10583,14639,1
2,10583,5786,0
4688,10583,8218,0
4470,10585,3974,1
2211,10585,9770,1
2,10586,19432,0
4,10586,14849,0
2,10586,2482,0
878,10586,3449,1
5,10587,16407,1
11550,10587,7742,1
1,10587,19370,0
5592,10587,13777,0
2,10587,4148,0
2,10587,17794,0
5,10588,10782,0
4,10588,4007,0
3,10588,2808,1
3,10588,5118,0
5,10589,13837,1
5,10589,17550,0
6866,10589,16525,1
5,10589,5626,0
9373,10589,9509,0
4,10589,700,0
3040,10590,16114,0
2,10590,3053,1
1017,10590,15073,1
5,10590,17214,1
4,10590,1437,1
1418,10590,9381,0
9642,10590,12232,0
4,10590,1104,0
10970,10591,15736,0
2,10591,10746,0
4,10591,11013,0
5,10592,3923,1
3,10593,13731,0
5,10593,7395,1
3,10593,13174,0
2,10594,9072,1
1,10594,14999,1
1,10594,7976,1
6770,10594,1327,1
8423,10594,11802,1
5,10595,13161,0
4614,10595,1887,1
3,10595,16854,0
1,10595,6528,0
9123,10595,8471,1
4358,10595,8070,0
4888,10595,14349,1
9138,10596,9415,0
5,10596,17041,1
13186,10596,14175,1
3,10596,14606,0
8983,10596,16045,1
5,10597,12099,0
5,10597,2398,1
12789,10597,2931,1
3,10597,10014,1
5,10597,19804,0
7947,10597,6327,1
2490,10597,4668,1
10958,10598,9506,1
6290,10598,2255,0
1,10599,14091,0
12960,10599,7894,1
5393,10599,8481,1
3715,10599,5823,0
1,10600,19101,0
5,10600,4546,0
13848,10601,6995,1
10626,10601,12147,0
1,10601,459,0
7272,10601,14823,0
7621,10602,8742,1
7441,10602,14753,0
3,10602,1344,1
4,10602,9306,1
3,10602,7230,0
6120,10602,12568,1
1912,10603,16642,1
5932,10603,12585,0
11111,10603,10460,0
3,10603,8340,0
12916,10603,5923,0
7843,10603,4155,1
628,10603,15075,1
1704,10603,16312,0
4,10604,3035,0
5,10604,4276,1
2,10604,14411,1
7759,10604,19340,0
5036,10604,18388,1
4,10604,7338,0
9696,10605,17579,1
1163,10606,8716,0
2033,10606,3619,1
3,10606,14881,1
3,10607,5818,1
7320,10607,16463,1
12234,10607,10772,1
6213,10607,17467,1
5301,10607,13074,1
8572,10608,6814,1
3,10608,9906,1
1726,10608,8869,1
6602,10609,4493,0
10119,10609,9583,0
12919,10609,5597,0
3,10609,10493,0
4642,10609,13599,0
13409,10610,464,1
1,10610,19310,1
5,10610,14105,0
1,10610,6694,1
7667,10610,7757,0
8228,10610,14839,1
3381,10610,1357,1
5,10611,13323,0
1,10611,11039,0
2,10611,9450,1
1926,10611,11673,1
1,10611,10761,1
4738,10611,4484,0
12607,10611,11121,1
1923,10611,13426,1
4900,10611,8052,1
5487,10613,3990,1
3,10613,18064,1
102,10614,2026,1
1,10614,6477,0
2,10614,15127,1
12863,10614,16411,1
13387,10615,3965,0
5,10615,7122,1
197,10615,452,0
3,10615,5152,0
2,10615,17133,1
5,10615,8705,1
4326,10616,10081,1
3,10616,6925,1
12494,10616,12323,1
4,10616,19876,0
11374,10617,11054,0
3,10617,7218,1
1,10617,15603,1
5,10617,16224,1
2197,10617,7922,1
4,10617,2619,0
5,10618,8570,1
2426,10618,7934,1
3787,10618,1716,0
1,10618,14576,1
1088,10618,16554,1
8940,10618,16199,1
4,10618,4301,0
2,10618,5846,1
3,10619,8094,0
3,10619,2250,1
3,10619,9853,1
3,10620,7505,1
6071,10621,2068,1
11516,10621,3799,0
2,10621,18773,0
4,10622,13183,1
2,10622,16056,0
9573,10622,9289,1
4,10622,3800,1
1,10622,16049,1
2621,10623,17514,1
2,10623,8210,0
5956,10623,2681,0
2,10623,9025,0
12823,10623,17080,0
13080,10623,10396,0
3,10623,5108,0
266,10624,5577,1
3,10624,18285,0
4,10624,6940,1
7317,10624,7828,1
3,10624,8727,0
2,10625,2450,0
2571,10625,7355,0
10414,10625,7557,0
3,10625,4580,0
7243,10625,12604,1
5,10625,19224,1
12545,10625,14396,0
11400,10626,18336,1
11510,10626,7136,0
12376,10627,11422,1
5754,10627,5233,0
5,10627,17864,1
4,10627,18421,0
1467,10628,4249,1
5,10628,4743,0
2,10629,693,0
7900,10629,14046,1
11110,10629,2393,1
2,10629,1690,1
4,10630,10758,0
2,10630,868,1
2,10630,7063,0
4,10630,14529,0
1760,10630,17318,0
3,10630,13113,1
1888,10631,13560,1
13264,10631,15026,0
11504,10631,13758,1
2672,10631,6631,0
9163,10631,11633,0
4,10631,16571,1
5,10631,5865,1
3,10631,7895,0
3,10632,3473,0
12597,10632,17857,0
1966,10632,15836,0
10940,10632,14129,1
4296,10632,5135,1
3,10632,8779,0
2,10633,3315,0
3,10634,7154,1
11488,10634,15893,1
5,10634,7599,0
4,10635,17822,0
7893,10635,4697,1
4,10635,12312,1
7439,10635,7690,0
1,10635,8,0
11665,10636,13812,1
2,10636,11589,1
4027,10636,7022,1
4587,10637,5615,0
5256,10637,8390,1
5288,10637,16004,1
5,10637,9626,1
3,10637,10913,1
1024,10638,10966,1
3,10638,1062,0
4824,10638,13099,1
1,10638,18333,1
545,10638,15133,1
5,10638,4633,0
13584,10638,2771,0
2,10639,8270,0
4041,10639,14928,0
5,10639,14899,1
2,10639,14212,1
3,10639,19024,0
4941,10639,11494,0
3746,10639,16437,0
4396,10639,10355,1
2809,10639,4902,1
6684,10641,19142,1
4,10641,16093,0
3,10642,90,0
7876,10642,13180,1
12766,10642,11189,0
4,10642,17697,0
10888,10643,3990,0
1,10643,4697,1
2,10643,8710,0
2912,10643,13949,1
5,10643,5918,1
4567,10643,991,1
7519,10644,9869,0
1,10644,12927,1
13568,10644,13065,0
1,10644,19037,1
372,10645,15703,0
2551,10645,7044,1
11782,10645,19309,1
3,10645,3166,1
4414,10645,9262,1
7726,10645,16163,0
7980,10646,16729,0
3,10646,19842,0
4,10646,8330,0
4,10646,4273,1
7213,10646,12499,0
8974,10646,955,0
7482,10646,14667,1
5785,10646,13292,0
5,10647,12746,1
2,10647,2162,1
5,10647,1230,0
5,10648,19475,0
1,10649,13358,1
4138,10649,7277,1
13093,10649,4232,0
13383,10650,18288,0
4,10650,3040,0
3,10650,551,0
129,10650,5601,1
11879,10650,9711,1
2,10651,2196,1
2,10651,7075,1
3602,10651,17501,1
13018,10651,10369,0
9068,10651,13236,1
2,10651,1305,1
5,10651,18619,1
7488,10652,10412,0
11387,10652,11732,1
12653,10652,1558,0
2,10652,10967,1
2,10652,7678,0
13354,10653,5170,0
1,10653,1130,0
1,10653,17958,0
2,10653,17297,0
11401,10653,7873,1
5,10653,5128,1
4,10653,12520,1
4,10654,18348,0
13471,10654,7763,1
5245,10655,18939,1
3,10655,19641,1
8138,10655,3295,0
4527,10655,18165,1
9866,10656,8524,0
4,10656,16089,0
3,10657,2592,1
4,10657,6089,1
4,10657,3987,1
9619,10657,11124,1
6138,10658,7917,0
1,10658,2818,0
1,10658,9661,1
10174,10658,2626,1
4687,10658,3728,1
1,10658,14534,0
1688,10659,6902,1
2,10659,8543,1
5,10659,2003,1
10015,10659,7663,1
5349,10659,18211,1
11925,10659,14316,0
4,10659,13429,1
6443,10659,5948,1
5795,10660,19927,1
5110,10660,12413,1
8420,10660,18829,1
2,10660,8860,0
6690,10660,16117,1
2,10660,12291,0
3406,10661,6435,1
5,10662,7774,1
3,10662,5354,1
6705,10662,14531,0
1,10663,914,1
6725,10663,17256,0
1,10663,1976,1
7611,10663,17286,0
7761,10663,17547,0
4886,10664,2573,1
3258,10664,15655,1
8922,10664,12236,0
1,10665,14569,1
1346,10665,4494,0
11823,10665,18858,0
4175,10665,16011,0
1,10665,4247,1
2313,10666,17498,0
12537,10666,528,0
2486,10666,5244,1
4,10666,75,0
10820,10666,4466,0
2,10666,11576,1
5,10666,10508,1
2300,10667,6052,1
141,10667,9439,0
2,10667,10378,0
1,10667,17530,1
1,10667,12014,1
10026,10667,1053,0
4,10667,17864,1
1,10667,7301,0
5,10667,15574,1
4,10669,14663,1
3086,10669,15358,0
6147,10670,14650,0
11728,10670,13818,1
4,10670,7344,1
1,10670,8988,0
5110,10671,4478,1
11518,10671,6718,0
2,10671,580,1
3772,10671,3160,1
2,10671,9892,1
13477,10671,9866,1
3,10672,15390,1
3,10672,2498,0
4,10672,5240,1
1254,10672,3647,0
4,10673,4631,1
7014,10673,11452,0
1,10673,11759,0
1,10673,11935,1
12456,10673,7167,1
3580,10673,8926,0
9300,10674,7655,0
10279,10674,19479,0
13628,10674,18567,1
4,10674,17922,0
12353,10674,18236,1
1604,10674,19864,0
1,10674,16225,1
2012,10674,15468,0
2,10675,19101,0
4,10675,1229,1
5363,10675,15257,0
9630,10676,3898,0
1942,10677,17351,1
5,10677,864,0
2058,10677,9061,0
4,10678,10616,0
1,10678,10597,1
2,10678,12455,1
1,10678,16730,1
12353,10678,1839,1
2,10679,17945,0
7770,10679,5901,0
1,10679,9264,0
1,10679,14679,0
3,10679,908,1
2,10679,6238,0
5,10679,6213,1
8149,10680,5639,1
3,10680,19983,1
1063,10680,2001,1
2620,10680,7183,1
3252,10681,1657,0
13725,10681,7130,1
6884,10681,4059,0
4,10681,11111,0
7337,10681,7511,0
13502,10681,18902,1
1,10681,8602,1
5560,10682,16161,0
9941,10682,1005,1
3572,10683,15701,0
12798,10683,18864,0
2,10683,9583,0
8898,10683,4134,0
489,10684,8163,1
3,10684,12191,0
1643,10685,260,0
3641,10685,8263,0
13370,10685,9756,0
102,10685,18937,0
5,10686,6359,1
4,10686,19816,0
2,10686,12473,1
2,10686,18800,0
13291,10686,6842,0
3,10686,9083,1
6093,10687,17690,1
11879,10687,2733,0
5145,10687,10668,1
7519,10687,12898,1
8908,10687,10392,0
5,10687,3220,0
6042,10687,2102,0
5,10687,9035,1
4369,10688,17984,1
4677,10688,16796,1
1,10688,1186,0
2,10688,1524,0
2,10688,2745,1
1663,10688,13046,0
12993,10689,9627,1
9376,10690,16210,0
4271,10690,4847,1
3827,10690,1376,0
7415,10691,10671,0
2571,10691,14941,1
4239,10691,8389,0
2954,10691,271,0
12339,10691,18010,1
4,10692,10041,0
5557,10692,19830,0
4,10692,16375,0
4664,10693,1101,0
5,10693,18441,0
9037,10693,16944,1
4,10693,3972,1
1616,10693,17774,0
4,10694,16130,1
4,10694,6328,1
2633,10694,1066,0
4,10694,5399,1
3874,10694,19736,0
6707,10694,13310,1
6008,10694,12941,1
4,10695,19753,0
3,10695,8204,1
2,10695,17492,1
2,10695,10748,1
3,10695,16467,1
4,10695,4591,1
596,10695,14028,1
1,10695,7493,1
4,10695,7576,1
10777,10697,10798,1
2,10697,17645,0
1,10698,14751,0
1,10698,9453,1
3,10698,14988,1
6087,10698,12082,0
8511,10699,6529,0
11998,10699,5131,0
4,10699,3145,1
1,10699,18226,0
1,10699,99,0
1,10699,12654,1
5132,10700,16906,0
2,10700,1101,1
192,10700,18342,0
1,10700,19066,0
4758,10701,7772,1
791,10701,11405,0
2,10701,19462,0
3,10701,15853,1
6340,10701,5870,0
3,10701,15026,1
1741,10702,19985,0
11708,10702,1224,1
3,10702,1951,0
3,10702,15430,0
2715,10702,16136,1
4,10702,4686,0
1,10702,13036,0
3,10702,3408,1
839,10703,5974,0
3,10703,16316,1
5,10703,19170,0
180,10704,11870,0
3886,10705,13038,1
5503,10705,4093,1
1890,10705,14921,0
2,10706,9259,0
1,10706,16126,1
7977,10706,4718,1
5,10706,19952,1
2,10706,18890,0
11398,10707,11720,1
13308,10707,5194,1
13144,10707,1162,1
10762,10707,16301,0
3,10707,17855,0
2065,10707,16216,0
5,10707,19539,1
4,10708,4537,0
3,10708,13218,1
4,10708,8940,0
1,10708,9367,0
8390,10708,3664,1
2,10709,14256,1
4,10709,424,0
9848,10709,6252,1
5,10709,9218,0
3062,10709,2647,0
1,10709,12511,1
12435,10709,7515,1
4,10710,14430,0
133,10710,1213,0
5489,10711,8231,1
8673,10711,19340,1
13486,10711,1309,0
2,10711,10219,1
10744,10712,17212,1
2613,10712,1403,0
2,10713,9752,1
3039,10713,8213,1
2,10713,11927,0
5,10713,12702,1
3,10714,3356,1
2,10714,14684,1
2713,10714,11408,0
3,10714,2425,0
10672,10714,11828,1
483,10714,15659,1
4,10715,8750,0
3658,10715,1440,0
6489,10715,18498,0
9056,10715,18297,1
2,10715,3177,1
4148,10715,5220,0
2,10715,2993,1
10357,10715,2297,0
5,10716,12161,0
2,10716,3103,1
5,10716,1607,1
1715,10716,9002,0
1,10716,1642,1
3003,10716,17399,0
3,10717,13101,1
13168,10718,11612,0
8723,10718,10343,1
5,10718,9925,0
10501,10719,8187,0
5,10719,11469,1
2019,10719,7889,0
8240,10719,3302,1
703,10719,16781,1
9886,10720,11427,1
2,10720,11452,1
11613,10720,17170,1
3,10721,6816,0
3,10721,1153,1
10149,10721,8765,1
7087,10721,14493,0
3,10721,18740,1
11401,10722,19089,1
2,10722,19315,1
2,10722,1387,1
10167,10722,16956,0
9536,10722,7513,0
10723,10722,10603,1
8813,10722,13025,1
2,10723,10671,0
1,10723,3526,1
5,10723,9936,1
2760,10723,4195,0
3,10723,18685,1
6412,10723,17658,0
2,10723,8086,1
2910,10723,16308,1
1,10723,16728,0
2,10725,5314,0
8279,10725,11875,0
1,10726,12188,0
12757,10726,14964,0
3,10726,14845,0
4,10726,10475,0
4,10727,17522,1
5,10727,17213,0
6652,10727,10326,0
4421,10727,7274,0
10061,10727,1306,1
6248,10727,14374,0
4,10728,18438,1
2,10728,13670,0
5230,10728,15833,0
2,10728,2939,0
1,10729,7430,1
1,10729,12254,1
2301,10729,13815,0
6825,10729,16414,1
7077,10729,9950,0
4,10729,14353,0
2,10730,7072,1
13638,10730,15606,0
2,10730,3513,0
3,10730,19486,1
5,10730,13755,0
1,10730,15602,0
9272,10730,12610,0
770,10730,13802,1
1,10731,7318,0
2,10731,15764,1
124,10731,15964,0
3,10732,12648,1
2,10733,7532,1
1,10733,10337,0
5,10733,17190,1
3,10734,19359,1
1728,10734,4149,1
1,10734,19079,1
5286,10734,274,0
5801,10734,15894,1
13289,10735,15114,0
1,10735,12572,1
1,10735,8090,0
4,10735,5405,1
5,10735,15586,1
1462,10735,6038,0
11634,10735,19927,1
1,10736,732,0
3427,10736,3509,1
2,10736,19905,0
9490,10736,6130,1
5,10736,4010,0
1658,10737,12771,0
10736,10737,6907,0
2,10737,13099,0
4,10737,12131,1
12848,10737,11865,1
1,10737,17245,0
3099,10737,715,0
3,10738,7660,0
13784,10738,7050,1
7135,10739,2300,1
2,10739,6778,0
1,10739,1473,1
9982,10739,17219,1
1,10740,15964,1
3,10740,7571,0
4,10741,19612,1
12679,10741,3216,1
12318,10741,15549,0
1,10741,13036,0
12555,10742,6751,1
12303,10742,9244,0
4,10742,2561,0
4,10742,3715,0
1,10742,14903,0
3848,10742,2616,0
4,10743,15561,1
2,10743,16468,0
2,10743,16033,0
3968,10743,13241,0
1,10743,8225,0
2,10743,5511,0
9815,10743,11220,1
5,10743,12223,0
3,10744,8964,1
8362,10744,19780,1
11162,10744,15604,1
4,10744,4445,0
9615,10744,11242,0
12778,10744,13891,1
101,10745,10324,1
291,10746,19662,0
5563,10746,10393,1
10361,10746,19918,1
7846,10747,18442,0
5,10747,2018,1
3,10747,11710,0
3,10747,15739,0
3819,10747,16103,0
1,10748,14889,0
11034,10748,2480,0
1,10748,12703,0
1,10749,14018,0
10820,10749,18173,1
12866,10749,9889,0
2,10749,3707,1
10953,10749,5592,1
1,10750,17415,0
2890,10750,16094,0
2,10750,17779,1
5,10750,12565,1
2008,10750,7670,1
9215,10750,1014,0
1,10750,8229,1
2,10751,19855,0
4,10751,7556,1
5,10751,16419,1
1,10751,17450,0
9428,10751,7283,0
4325,10751,5350,1
563,10751,9773,0
3987,10751,14504,1
11267,10751,15913,1
5041,10753,12561,1
6750,10753,10628,0
2,10754,13990,0
4,10754,7996,1
2,10754,3763,0
5,10754,12792,1
5266,10755,12591,1
4146,10755,9709,1
10200,10755,6196,0
3,10755,3967,1
8740,10755,17888,1
5645,10755,16837,0
1,10756,8731,1
9763,10756,7358,0
8481,10756,14124,1
5270,10756,5429,1
6315,10757,6508,1
8456,10757,14190,0
1,10757,16742,0
5,10757,17304,1
4112,10757,5513,1
10454,10757,19020,0
3174,10758,18256,1
2861,10758,5814,1
3,10758,968,1
5,10758,9582,1
5494,10758,10343,1
12703,10758,2574,0
8134,10758,14955,0
8121,10758,11303,1
4,10759,11885,0
3,10759,4691,0
1230,10759,19209,1
1,10760,13904,0
3207,10761,415,1
7348,10761,14936,1
3694,10761,15544,1
3,10762,17534,0
4235,10762,18135,0
1,10762,6059,1
11991,10762,6602,0
2274,10762,8453,1
8661,10763,19402,0
3,10763,13318,0
1430,10763,13558,1
246,10763,1083,0
5446,10763,6576,1
12742,10763,6636,0
5931,10763,12801,0
5260,10764,15504,0
5,10764,12469,0
2,10764,16613,1
971,10764,5155,1
5,10764,9746,0
5440,10765,98,1
2,10765,13061,1
3,10765,16837,1
8652,10765,19743,1
12895,10765,9905,0
10907,10765,11005,0
8561,10765,16663,1
5,10766,6848,0
5164,10766,16604,1
5,10767,8469,1
1273,10767,7051,0
3447,10767,19216,1
1,10767,8707,0
1,10768,5256,0
7728,10768,9102,1
7406,10769,4295,1
1,10769,5748,0
2,10769,10050,1
9593,10769,844,0
1,10770,18949,0
1,10770,14114,0
6631,10770,3304,0
4,10770,13084,1
2,10770,18005,1
4,10770,18765,1
4,10771,13660,1
2,10771,798,1
8117,10771,552,1
6928,10771,6074,0
2,10771,13561,1
2114,10771,6721,1
1514,10771,18892,0
10291,10771,16368,0
3,10772,18539,0
237,10772,14333,0
6420,10772,2151,0
4,10772,16385,1
1,10772,14962,1
2,10772,12178,0
6536,10773,16403,0
2,10774,10697,0
4,10774,12973,0
8473,10774,2637,0
10295,10775,698,0
4,10775,18295,0
3,10775,11951,0
5,10775,18874,1
13085,10775,10003,1
8073,10776,13606,1
5,10776,14588,1
1776,10776,6977,1
1935,10777,11214,1
3,10777,13727,1
9967,10777,6211,1
6560,10777,14436,0
5879,10777,3815,0
5,10778,13080,0
7121,10778,4799,1
2,10778,10137,1
10429,10778,9729,0
5,10778,19395,0
5773,10778,9418,0
3665,10778,127,0
10176,10779,13440,0
8859,10779,17858,0
10288,10779,16102,1
2,10779,2110,1
9453,10779,1946,0
3,10779,10274,0
5,10779,795,1
147,10779,12347,1
7531,10779,9555,1
2888,10781,6408,1
6034,10781,4077,1
2,10782,15430,1
12747,10782,18724,1
10478,10782,10346,0
2,10782,2144,1
3,10783,7471,0
13717,10783,15702,0
5,10783,5283,1
3,10783,4742,1
5653,10783,11352,1
6148,10783,11279,1
5,10784,9576,0
9780,10784,10661,1
1896,10784,1351,0
4849,10784,4927,1
10397,10785,2175,0
12307,10785,12578,0
2,10785,17642,0
576,10785,8526,1
9796,10785,3058,1
5971,10785,8741,1
3,10786,6507,1
5412,10786,5780,1
10261,10786,8516,1
5,10786,15816,1
1,10786,2351,1
505,10786,9052,0
1,10786,7119,1
5,10786,1305,1
12185,10787,13728,1
1,10787,10480,1
612,10787,14196,1
1,10788,14354,1
1235,10789,7376,1
4,10789,1428,0
5345,10789,15676,0
3,10790,1324,1
4,10790,9457,1
1,10790,3583,0
3,10790,7799,0
3787,10790,13905,0
5,10791,12414,0
812,10791,8948,0
3,10791,9410,0
7145,10791,5428,1
5916,10791,18295,1
1,10791,9987,1
2,10791,6973,0
12269,10792,19241,1
3,10792,12161,0
4284,10792,18600,1
4,10792,18950,0
3847,10792,10005,1
1,10793,14800,1
5112,10793,18642,0
4720,10793,14375,1
2,10793,2108,0
4,10793,14996,0
1,10793,9912,0
11412,10793,5549,0
10082,10794,7994,1
6881,10794,15847,0
3764,10795,6812,1
3,10795,3029,0
13797,10795,3915,1
186,10795,15016,1
9416,10796,12504,0
2428,10796,16262,0
3,10797,8597,0
9420,10797,14336,0
9576,10797,12783,0
4,10797,4439,0
335,10798,12476,1
2,10798,1103,1
1831,10798,4019,1
1,10798,15522,0
8164,10798,18057,1
9338,10798,2646,0
8521,10799,6645,0
5,10799,605,0
2,10799,1093,0
1056,10799,17563,0
683,10799,5904,1
1,10799,15087,0
2,10799,10293,1
1,10799,12916,0
2021,10800,16124,1
4,10800,5058,0
3917,10800,2410,1
1,10800,8380,0
4,10800,993,0
5,10800,19758,0
7005,10801,10497,0
3905,10802,18632,0
3,10802,8644,0
4,10802,5454,0
3,10803,14301,1
5,10803,12847,1
13061,10803,13912,0
1,10803,8510,0
1479,10803,15378,1
8294,10804,8768,1
11015,10804,4941,0
5,10804,15836,0
259,10805,18552,1
3,10805,4815,0
10832,10805,8062,1
5,10805,100,0
2736,10805,1153,0
5,10806,6777,0
5,10806,6631,1
5,10806,12511,1
4,10806,17221,1
2,10806,17648,0
12638,10806,7833,0
1,10806,2891,1
2,10807,996,0
11028,10807,3559,0
9516,10807,18887,1
5,10807,12044,0
10849,10807,16093,0
5482,10807,18429,0
2,10807,10135,1
5,10807,4593,1
2,10807,12351,1
1081,10809,17684,1
7979,10809,11252,1
1,10810,2903,0
5,10810,16830,0
12975,10810,17689,0
1,10810,12579,1
3,10811,6357,0
5,10811,3887,1
5,10811,12617,0
2,10811,5593,1
2,10811,10474,0
2,10811,4534,1
1,10812,11602,0
13609,10812,14230,0
5,10812,12985,0
850,10812,16546,0
7705,10813,5256,0
1,10813,17952,0
1,10813,19507,1
1,10813,9258,1
2,10813,14944,0
4,10813,1714,0
4,10814,8097,1
4,10814,6817,0
2,10814,2052,1
2,10814,19578,0
8659,10814,19921,1
5871,10814,7668,0
10594,10814,19920,1
5770,10814,18832,1
12514,10815,6106,0
12076,10815,12923,0
5,10815,11103,0
1,10816,15461,0
2,10817,6373,0
5,10817,2326,0
13204,10817,3708,0
4,10818,14626,1
10743,10818,11979,0
13372,10818,3931,1
3,10818,9873,0
10621,10818,12581,0
4022,10819,2860,0
1,10819,8226,0
3,10819,7973,0
1,10819,11913,1
3,10819,10813,0
3,10819,14215,0
1,10819,4777,1
5,10820,1249,1
10930,10820,9120,1
3,10820,11475,0
2,10820,3823,0
1,10820,552,0
1,10821,18045,1
5,10821,2765,0
9194,10821,14526,1
3,10821,9534,0
1,10821,452,0
1,10821,7238,0
5,10821,12623,1
1,10822,5041,0
2,10822,12900,1
9568,10823,15463,0
546,10823,649,0
12547,10823,7459,0
7459,10823,19850,1
3,10824,15211,1
2,10824,19970,0
3841,10825,12234,0
3,10825,2770,0
4,10825,1221,1
1,10825,11985,0
6465,10826,5605,0
