  mid  | credit_link_id 
 32516 |          97342
 32517 |         182131
 32518 |          58493
 32519 |          62368
 32520 |         245536
 32521 |         178755
 32522 |         312940
 32523 |         355545
 32524 |         285181
 32525 |         289039
 32526 |         298721
 32527 |         322614
 32528 |         336805
 32529 |         341077
 32530 |          97110
 32531 |          74717
 32532 |          74718
 32533 |         278718
 32534 |         293941
 32535 |         342925
 32536 |         335490
 32537 |          40483
 32538 |         289191
 32539 |           2232
 32540 |         126227
 32541 |         144111
 32542 |          20361
 32543 |         337730
 32544 |          95807
 32545 |         336149
 32546 |          32707
 32547 |         330298
 32548 |         267463
 32549 |         361138
 32550 |          10645
 32551 |         359325
 32552 |          13305
 32553 |         353500
 32554 |         104274
 32555 |         311539
 32556 |            459
 32557 |            457
 32558 |          25234
 32559 |         354667
 32560 |          40487
 32561 |          38237
 32562 |          17874
 32563 |          26679
 32564 |          66881
 32565 |           6318
 32566 |         353117
 32567 |          78224
 32568 |         255775
 32569 |         277967
 32570 |         324245
 32571 |         168981
 32572 |          96717
 32573 |         320736
 32574 |         338767
 32575 |         338273
 32576 |         361159
 32577 |         336268
 32578 |         348295
 32579 |         338072
 32580 |          40345
 32581 |          68387
 32582 |         341962
 32583 |         268099
 32584 |         336660
 32585 |         319995
 32586 |         337115
 32587 |         159824
 32588 |         360784
 32589 |         330206
 32590 |         289232
 32591 |         314011
 32592 |         316347
 32593 |          58156
 32594 |         286301
 32595 |          72898
 32596 |         201284
 32597 |          72642
 32598 |          16013
 32599 |         200325
 32600 |         280668
 32601 |         286256
 32602 |          26267
 32603 |         115626
 32604 |          13968
 32605 |          36269
 32606 |          22371
 32607 |          19294
 32608 |          51824
 32609 |          50587
 32610 |         243884
 32611 |         127367
 32612 |         136884
 32613 |         192137
 32614 |         356905
 32615 |         124111
 32616 |          16854
 32617 |          79700
 32618 |          45722
 32619 |         253112
 32620 |          49954
 32621 |         123691
 32622 |         346401
 32623 |         207273
 32624 |          33352
 32625 |          85207
 32626 |         204582
 32627 |         224778
 32628 |          91926
 32629 |         179847
 32630 |          39793
 32631 |          33984
 32632 |         134474
 32633 |          69407
 32634 |          40139
 32635 |         110433
 32636 |          84912
 32637 |         168375
 32638 |          24094
 32639 |         120588
 32640 |          88012
 32641 |          87734
 32642 |         179868
 32643 |         328930
 32644 |          28472
 32645 |         288587
 32646 |         159215
 32647 |          86040
 32648 |         126464
 32649 |          83834
 32650 |          88390
 32651 |         117493
 32652 |           3145
 32653 |          46581
 32654 |          31927
 32655 |         136146
 32656 |         157161
 32657 |          36550
 32658 |         339530
 32659 |         108204
 32660 |           6980
 32661 |         306745
 32662 |         314385
 32663 |         116377
 32664 |         309809
 32665 |         241573
 32666 |         295317
 32667 |         339320
 32668 |         301228
 32669 |         330112
 32670 |         362046
 32671 |          59230
 32672 |         314402
 32673 |         332749
 32674 |         361931
 32675 |          85616
 32676 |          72785
 32677 |         124980
 32678 |          88947
 32679 |         144344
 32680 |          42093
 32681 |          42460
 32682 |         192236
 32683 |         175924
 32684 |         326333
 32685 |         250535
 32686 |         250230
 32687 |         111732
 32688 |          65282
 32689 |          62091
 32690 |          35418
 32691 |         276770
 32692 |          47211
 32693 |         318954
 32694 |         297762
 32695 |         252983
 32696 |         302349
 32697 |         340488
 32698 |         339988
 32699 |          68730
 32700 |         352161
 32701 |          28585
 32702 |         285689
 32703 |          63081
 32704 |          67337
 32705 |          46636
 32706 |         296098
 32707 |         353616
 32708 |         158675
 32709 |         171759
 32710 |          71374
 32711 |         336029
 32712 |          82968
 32713 |         138752
 32714 |         316042
 32715 |         304126
 32716 |          27152
 32717 |         194548
 32718 |          12794
 32719 |         166733
 32720 |         335138
 32721 |         126934
 32722 |          23142
 32723 |         198200
 32724 |         106546
 32725 |         134782
 32726 |         253533
 32727 |          84911
 32728 |         323661
 32729 |         324807
 32730 |         111718
 32731 |          88529
 32732 |          55011
 32733 |          99760
 32734 |         133560
 32735 |         273197
 32736 |          67977
 32737 |         295799
 32738 |         243352
 32739 |          51428
 32740 |         141760
 32741 |         346079
 32742 |         244316
 32743 |         277190
 32744 |         352208
 32745 |          89774
 32746 |          43206
 32747 |         156389
 32748 |         156388
 32749 |         289097
 32750 |          67216
 32751 |          26301
 32752 |         357441
 32753 |          48426
 32754 |         359364
 32755 |         121869
 32756 |         310568
 32757 |         319994
 32758 |         143769
 32759 |         336666
 32760 |         319996
 32761 |         236873
 32762 |         357784
 32763 |         314388
 32764 |         223574
 32765 |         149911
 32766 |         181104
 32767 |          75063
 32768 |          49249
 32769 |          76115
 32770 |          32226
 32771 |         327655
 32772 |         207270
 32773 |         353446
 32774 |         323792
 32775 |         359471
 32776 |         248633
 32777 |         258665
 32778 |         113391
 32779 |          80105
 32780 |         123879
 32781 |          40922
 32782 |         141581
 32783 |          93230
 32784 |          36737
 32785 |          30671
 32786 |         336744
 32787 |         217185
 32788 |          85285
 32789 |         118876
 32790 |           4196
 32791 |         106944
 32792 |          58658
 32793 |         152846
 32794 |          62947
 32795 |         225719
 32796 |         268060
 32797 |          72485
 32798 |          49837
 32799 |          38293
 32800 |          32105
 32801 |         359305
 32802 |          94649
 32803 |           9643
 32804 |         170759
 32805 |         297018
 32806 |         306947
 32807 |          66741
 32808 |          85566
 32809 |           4955
 32810 |         191975
 32811 |         103750
 32812 |         151086
 32813 |         344339
 32814 |         216822
 32815 |         156068
 32816 |          39882
 32817 |          89659
 32818 |         163447
 32819 |         194720
 32820 |         158848
 32821 |         197754
 32822 |         267428
 32823 |          41809
 32824 |         360339
 32825 |         188560
 32826 |          44250
 32827 |         172577
 32828 |         339350
 32829 |         315872
 32830 |          32577
 32831 |          20430
 32832 |          73455
 32833 |         199184
 32834 |         105529
 32835 |         106224
 32836 |         198661
 32837 |          68821
 32838 |          76157
 32839 |         159474
 32840 |         198311
 32841 |         326755
 32842 |          63071
 32843 |          65480
 32844 |          63229
 32845 |          72279
 32846 |          59139
 32847 |         195812
 32848 |         194485
 32849 |          65573
 32850 |          92572
 32851 |          56287
 32852 |          61829
 32853 |          76575
 32854 |          45005
 32855 |           2969
 32856 |         231304
 32857 |          36817
 32858 |          47158
 32859 |         270487
 32860 |         214717
 32861 |          32528
 32862 |          14847
 32863 |          39285
 32864 |         136294
 32865 |          29760
 32866 |          43713
 32867 |          45823
 32868 |          44008
 32869 |          46713
 32870 |         362185
 32871 |         192767
 32872 |         250572
 32873 |         353595
 32874 |         328246
 32875 |         320589
 32876 |         319073
 32877 |         184608
 32878 |          84658
 32879 |         139646
 32880 |         119256
 32881 |         153410
 32882 |         214219
 32883 |         238458
 32884 |         265760
 32885 |          84114
 32886 |          40826
 32887 |          26015
 32888 |          41434
 32889 |          58405
 32890 |         111460
 32891 |         318917
 32892 |         237303
 32893 |          79580
 32894 |          30933
 32895 |         124088
 32896 |          47084
 32897 |          54297
 32898 |          10094
 32899 |          70553
 32900 |          57662
 32901 |          61656
 32902 |          58106
 32903 |          44848
 32904 |         175005
 32905 |          20381
 32906 |          97108
 32907 |          91001
 32908 |         125527
 32909 |          78115
 32910 |         158939
 32911 |         363439
 32912 |         325848
 32913 |         335724
 32914 |         334328
 32915 |         355600
 32916 |         316761
 32917 |         257117
 32918 |         362373
 32919 |         341886
 32920 |         291151
 32921 |          14091
 32922 |          46565
 32923 |          84984
 32924 |          49456
 32925 |          74657
 32926 |         122787
 32927 |         136572
 32928 |          74656
 32929 |         291866
 32930 |          38201
 32931 |         298931
 32932 |          40692
 32933 |         216363
 32934 |         255784
 32935 |         291336
 32936 |         112162
 32937 |         324293
 32938 |         299715
 32939 |         245855
 32940 |         341051
 32941 |         220200
 32942 |          90079
 32943 |         103210
 32944 |         139637
 32945 |         211144
 32946 |         171952
 32947 |         334536
 32948 |         113097
 32949 |         320343
 32950 |         143602
 32951 |         267178
 32952 |         331576
 32953 |         359255
 32954 |          77821
 32955 |         203226
 32956 |         156225
 32957 |          24567
 32958 |         106845
 32959 |         360341
 32960 |          48761
 32961 |         360638
 32962 |         329819
 32963 |          65576
 32964 |         259985
 32965 |          32160
 32966 |         360605
 32967 |         217775
 32968 |         108614
 32969 |         230211
 32970 |         334394
 32971 |         248417
 32972 |         190250
 32973 |         165181
 32974 |         262945
 32975 |          37679
 32976 |          27364
 32977 |          82963
 32978 |          49697
 32979 |         227350
 32980 |          61718
 32981 |          26781
 32982 |          38015
 32983 |         320150
 32984 |         333287
 32985 |         300433
 32986 |         268725
 32987 |         289712
 32988 |         285844
 32989 |         225285
 32990 |         267467
 32991 |         291692
 32992 |          32249
 32993 |          39111
 32994 |          58959
 32995 |          38988
 32996 |         286668
 32997 |          25744
 32998 |          32213
 32999 |          32152
 33000 |          37973
 33001 |         274626
 33002 |          50479
 33003 |         247954
 33004 |         235704
 33005 |         128842
 33006 |          65881
 33007 |         107976
 33008 |          18060
 33009 |         210966
 33010 |          77504
 33011 |          32229
 33012 |          32162
 33013 |          71620
 33014 |          32163
 33015 |          32149
 33016 |          32157
 33017 |          36063
 33018 |          29977
 33019 |          52418
 33020 |          41980
 33021 |         230210
 33022 |          13311
 33023 |          82477
 33024 |          56578
 33025 |          55765
 33026 |         120713
 33027 |         154030
 33028 |          32932
 33029 |         141819
 33030 |         254672
 33031 |          62977
 33032 |         101056
 33033 |         254526
 33034 |          61062
 33035 |          25655
 33036 |          10257
 33037 |          44245
 33038 |         233112
 33039 |          41441
 33040 |         193717
 33041 |         239853
 33042 |         104176
 33043 |         269340
 33044 |          32946
 33045 |          37849
 33046 |          33338
 33047 |          31036
 33048 |          44133
 33049 |          73897
 33050 |          37850
 33051 |          32150
 33052 |         214910
 33053 |          18816
 33054 |         280019
 33055 |         180651
 33056 |          37196
 33057 |         244114
 33058 |          11175
 33059 |          24821
 33060 |          24822
 33061 |          14660
 33062 |          19238
 33063 |          20458
 33064 |         281780
 33065 |         153795
 33066 |          15028
 33067 |          36681
 33068 |          40452
 33069 |          81460
 33070 |          32173
 33071 |          28366
 33072 |         129850
 33073 |         121491
 33074 |          31714
 33075 |          55758
 33076 |          25626
 33077 |            206
 33078 |         258947
 33079 |          18638
 33080 |         253775
 33081 |         253451
 33082 |         246205
 33083 |         136842
 33084 |         211005
 33085 |         299400
 33086 |         335866
 33087 |          12828
 33088 |          56549
 33089 |          50458
 33090 |          75931
 33091 |         124294
 33092 |         284063
 33093 |          70131
 33094 |          16313
 33095 |          68252
 33096 |          32272
 33097 |          81242
 33098 |          38604
 33099 |          26010
 33100 |         264273
 33101 |          21792
 33102 |          77175
 33103 |         204053
 33104 |          35851
 33105 |          96664
 33106 |           5846
 33107 |         195276
 33108 |          56790
 33109 |          86279
 33110 |          24889
 33111 |         204553
 33112 |          45089
 33113 |          23609
 33114 |         137409
 33115 |         352128
 33116 |          90147
 33117 |         208429
 33118 |         194872
 33119 |          14561
 33120 |         116227
 33121 |          72650
 33122 |          32159
 33123 |         108972
 33124 |          58679
 33125 |          28917
 33126 |          24037
 33127 |          34777
 33128 |          50210
 33129 |         204260
 33130 |          25124
 33131 |         132957
 33132 |          42380
 33133 |          10265
 33134 |         117506
 33135 |         199584
 33136 |          32164
 33137 |          72074
 33138 |          52441
 33139 |         257568
 33140 |          74639
 33141 |         262137
 33142 |          33106
 33143 |          49095
 33144 |          40025
 33145 |         162006
 33146 |          37502
 33147 |          45303
 33148 |           4912
 33149 |         127849
 33150 |          45407
 33151 |         194523
 33152 |         328869
 33153 |         250671
 33154 |         324253
 33155 |         257445
 33156 |         334682
 33157 |         343843
 33158 |         340753
 33159 |         330127
 33160 |         329829
 33161 |         320146
 33162 |         254155
 33163 |         280612
 33164 |          40122
 33165 |         335640
 33166 |         364153
 33167 |         157422
 33168 |          90800
 33169 |         226354
 33170 |         329712
 33171 |         358912
 33172 |         264401
 33173 |         200645
 33174 |         233639
 33175 |           3936
 33176 |         281826
 33177 |         113377
 33178 |          19553
 33179 |          67499
 33180 |         134812
 33181 |         128140
 33182 |         141520
 33183 |          53416
 33184 |         335392
 33185 |          21459
 33186 |         263471
 33187 |          13707
 33188 |           8415
 33189 |           2079
 33190 |           2078
 33191 |         290762
 33192 |         339060
 33193 |         222832
 33194 |          68335
 33195 |          47761
 33196 |         306969
 33197 |          51270
 33198 |         345323
 33199 |         304372
 33200 |         253414
 33201 |          56132
 33202 |         151069
 33203 |          44287
 33204 |          84071
 33205 |          35128
 33206 |         218784
 33207 |         354150
 33208 |         334924
 33209 |         102901
 33210 |          97274
 33211 |         326058
 33212 |         262169
 33213 |          89116
 33214 |         363805
 33215 |         322850
 33216 |         309919
 33217 |         305044
 33218 |         346808
 33219 |         306964
 33220 |         361050
 33221 |          26130
 33222 |         125232
 33223 |         345519
 33224 |         106629
 33225 |         323370
 33226 |         319993
 33227 |          51935
 33228 |          64551
 33229 |         128848
 33230 |         149895
 33231 |         125666
 33232 |          30015
 33233 |          61431
 33234 |          26849
 33235 |           3578
 33236 |         223655
 33237 |         114081
 33238 |         246013
 33239 |          45555
 33240 |         176143
 33241 |         106826
 33242 |         149180
 33243 |         146787
 33244 |         151732
 33245 |         332757
 33246 |         157779
 33247 |         167874
 33248 |         362439
 33249 |         104954
 33250 |          29257
 33251 |          18447
 33252 |         321303
 33253 |         144580
 33254 |          87022
 33255 |          99708
 33256 |         109894
 33257 |          50086
 33258 |          21954
 33259 |          41311
 33260 |          40933
 33261 |          59333
 33262 |         191562
 33263 |         146933
 33264 |         221800
 33265 |          72664
 33266 |          28416
 33267 |         292035
 33268 |          76040
 33269 |            798
 33270 |         356161
 33271 |         336811
 33272 |          62616
 33273 |         364781
 33274 |         146404
 33275 |         258656
 33276 |         284841
 33277 |         294963
 33278 |         146301
 33279 |         363413
 33280 |          70530
 33281 |          70656
 33282 |         228221
 33283 |           1899
 33284 |         218296
 33285 |          28068
 33286 |          28072
 33287 |          77642
 33288 |          28071
 33289 |         131815
 33290 |          64624
 33291 |         339669
 33292 |         289820
 33293 |         339312
 33294 |         266639
 33295 |         293646
 33296 |         314400
 33297 |         334991
 33298 |         253273
 33299 |          48615
 33300 |         284343
 33301 |          35724
 33302 |          93178
 33303 |          84094
 33304 |          84942
 33305 |          56623
 33306 |         264978
 33307 |         216539
 33308 |         184219
 33309 |         257253
 33310 |         356296
 33311 |         355178
 33312 |         325302
 33313 |          46526
 33314 |          49216
 33315 |          59095
 33316 |         329020
 33317 |         292014
 33318 |         285387
 33319 |         339362
 33320 |           2734
 33321 |          51083
 33322 |         301846
 33323 |         361380
 33324 |          74474
 33325 |          58207
 33326 |          32286
 33327 |         288129
 33328 |         273896
 33329 |          32329
 33330 |          44296
 33331 |          75886
 33332 |          67810
 33333 |         337473
 33334 |          53689
 33335 |         314462
 33336 |         239534
 33337 |         236317
 33338 |         171160
 33339 |         254172
 33340 |         347754
 33341 |          55249
 33342 |          47354
 33343 |         298382
 33344 |          80660
 33345 |          22672
 33346 |          13721
 33347 |          28314
 33348 |          32428
 33349 |         109298
 33350 |         132714
 33351 |          67790
 33352 |          81338
 33353 |          80928
 33354 |         106112
 33355 |         134360
 33356 |         109329
 33357 |          58160
 33358 |          66997
 33359 |          66819
 33360 |          67661
 33361 |          67113
 33362 |          67626
 33363 |          67162
 33364 |         109323
 33365 |          54509
 33366 |         101806
 33367 |         161836
 33368 |          20432
 33369 |         120615
 33370 |          34942
 33371 |          44224
 33372 |          36153
 33373 |          92804
 33374 |          69058
 33375 |         115738
 33376 |         271665
 33377 |          98557
 33378 |         129175
 33379 |          92819
 33380 |         118427
 33381 |          87148
 33382 |          49347
 33383 |         291343
 33384 |          41656
 33385 |         296025
 33386 |          53310
 33387 |          45147
 33388 |          62762
 33389 |          44135
 33390 |         287636
 33391 |         117435
 33392 |          55240
 33393 |           4893
 33394 |         291540
 33395 |         228294
 33396 |         111398
 33397 |          31686
 33398 |          30879
 33399 |          81772
 33400 |         314443
 33401 |         298653
 33402 |         135659
 33403 |          71147
 33404 |         254201
 33405 |         365491
 33406 |         113329
 33407 |          28061
 33408 |          88266
 33409 |           5484
 33410 |         262871
 33411 |          66087
 33412 |         129627
 33413 |         117567
 33414 |         113782
 33415 |         294016
 33416 |         324178
 33417 |          96368
 33418 |         129847
 33419 |         129851
 33420 |         156988
 33421 |         156995
 33422 |         157724
 33423 |         179178
 33424 |         115042
 33425 |         231001
 33426 |         341201
 33427 |         140648
 33428 |          57578
 33429 |          77860
 33430 |          26040
 33431 |          56195
 33432 |          34729
 33433 |          44899
 33434 |          51485
 33435 |          18017
 33436 |         353148
 33437 |         277541
 33438 |         238781
 33439 |         247720
 33440 |          20323
 33441 |          60278
 33442 |         352157
 33443 |         111170
 33444 |          17038
 33445 |          44037
 33446 |         135309
 33447 |          79506
 33448 |         107081
 33449 |          81654
 33450 |          40141
 33451 |          30552
 33452 |          30872
 33453 |          40461
 33454 |          47453
 33455 |          40145
 33456 |          28848
 33457 |          27703
 33458 |          42326
 33459 |          28847
 33460 |         287493
 33461 |         273096
 33462 |         217085
 33463 |         293476
 33464 |          31973
 33465 |         339077
 33466 |         280957
 33467 |         157174
 33468 |          76833
 33469 |         133941
 33470 |           4419
 33471 |         135385
 33472 |         296491
 33473 |          70864
 33474 |          44444
 33475 |          74836
 33476 |         241070
 33477 |          74944
 33478 |          74945
 33479 |         335872
 33480 |         366045
 33481 |         253257
 33482 |          81644
 33483 |          56663
 33484 |         268788
 33485 |         222581
 33486 |         318914
 33487 |         113255
 33488 |          36880
 33489 |         139945
 33490 |          97632
 33491 |         258075
 33492 |          37055
 33493 |         107596
 33494 |          79329
 33495 |         335462
 33496 |         342786
 33497 |         110261
 33498 |          45233
 33499 |          83223
 33500 |          86251
 33501 |          66664
 33502 |          84060
 33503 |         105989
 33504 |          35953
 33505 |         105866
 33506 |         124393
 33507 |         158598
 33508 |          40084
 33509 |         321741
 33510 |         321039
 33511 |         148451
 33512 |          37216
 33513 |         139609
 33514 |         198820
 33515 |          79921
 33516 |          85442
 33517 |         213556
 33518 |         353345
 33519 |         114184
 33520 |          68756
 33521 |         271331
 33522 |         315256
 33523 |          64931
 33524 |          18492
 33525 |          27875
 33526 |         125148
 33527 |         227973
 33528 |         278393
 33529 |         134477
 33530 |          53368
 33531 |         297023
 33532 |          64015
 33533 |         363157
 33534 |          36693
 33535 |          20863
 33536 |         120478
 33537 |           8556
 33538 |         224815
 33539 |         118576
 33540 |         118580
 33541 |          56332
 33542 |         236368
 33543 |          21753
 33544 |          33446
 33545 |          39016
 33546 |         320061
 33547 |          37615
 33548 |          27939
 33549 |          27940
 33550 |          87897
 33551 |         208783
 33552 |         211928
 33553 |          64042
 33554 |          41955
 33555 |          38362
 33556 |          68192
 33557 |         139579
 33558 |          56007
 33559 |         279543
 33560 |          65107
 33561 |          33627
 33562 |          65264
 33563 |          45227
 33564 |          84254
 33565 |          42651
 33566 |          48676
 33567 |          94696
 33568 |          65089
 33569 |          27925
 33570 |          65123
 33571 |         100888
 33572 |         262806
 33573 |          62871
 33574 |          63536
 33575 |          41979
 33576 |          31647
 33577 |          72574
 33578 |          72066
 33579 |         322039
 33580 |         315226
 33581 |         355636
 33582 |         347331
 33583 |         304274
 33584 |         313653
 33585 |         289781
 33586 |         237214
 33587 |         191112
 33588 |         304134
 33589 |         114564
 33590 |         224714
 33591 |          77745
 33592 |          30065
 33593 |         227600
 33594 |         302435
 33595 |          20622
 33596 |         166874
 33597 |          21466
 33598 |         304701
 33599 |         159365
 33600 |         303966
 33601 |          44059
 33602 |         241174
 33603 |          60730
 33604 |         366120
 33605 |         353813
 33606 |          84693
 33607 |          25499
 33608 |          21462
 33609 |          62803
 33610 |          54256
 33611 |         122895
 33612 |         188719
 33613 |          96112
 33614 |          96159
 33615 |         252073
 33616 |         170845
 33617 |         228650
 33618 |          41903
 33619 |          61271
 33620 |          54656
 33621 |          98122
 33622 |          27624
 33623 |         153170
 33624 |         301671
 33625 |         107745
 33626 |          55627
 33627 |         230437
 33628 |         118809
 33629 |          33202
 33630 |         161402
 33631 |          45002
 33632 |          96147
 33633 |          54814
 33634 |          81551
 33635 |          32295
 33636 |          56598
 33637 |         266764
 33638 |         325690
 33639 |         127017
 33640 |         225403
 33641 |          78329
 33642 |          72111
 33643 |         288171
 33644 |         333091
 33645 |         221444
 33646 |         143881
 33647 |         143980
 33648 |         159657
 33649 |          46375
 33650 |         232728
 33651 |          97449
 33652 |         325555
 33653 |          21566
 33654 |         141613
 33655 |          66292
 33656 |         118632
 33657 |         134446
 33658 |          13986
 33659 |         361992
 33660 |         161238
 33661 |          21906
 33662 |          54969
 33663 |         165016
 33664 |          46373
 33665 |         103048
 33666 |          45533
 33667 |          54959
 33668 |          74405
 33669 |         366742
 33670 |         324986
 33671 |         366551
 33672 |         124217
 33673 |         314371
 33674 |         215711
 33675 |         288301
 33676 |          84994
 33677 |          88950
 33678 |          35652
 33679 |         284682
 33680 |          65592
 33681 |         312831
 33682 |         315465
 33683 |          90992
 33684 |         355389
 33685 |          50535
 33686 |         250638
 33687 |          75133
 33688 |          43409
 33689 |          67467
 33690 |          51129
 33691 |         169090
 33692 |         228198
 33693 |         299851
 33694 |         277435
 33695 |         365188
 33696 |         355436
 33697 |         121652
 33698 |         347548
 33699 |         179805
 33700 |         150161
 33701 |         169089
 33702 |          20929
 33703 |          62883
 33704 |         161227
 33705 |         165066
 33706 |         142412
 33707 |         305337
 33708 |         227832
 33709 |         161226
 33710 |          39347
 33711 |         319920
 33712 |         117345
 33713 |         211275
 33714 |         363105
 33715 |          35064
 33716 |         304755
 33717 |          81782
 33718 |         159666
 33719 |         166231
 33720 |         165573
 33721 |          56666
 33722 |         232496
 33723 |         157800
 33724 |          41381
 33725 |         271484
 33726 |         232711
 33727 |         348762
 33728 |         276846
 33729 |          75134
 33730 |         267831
 33731 |         199571
 33732 |         297603
 33733 |         294741
 33734 |          53554
 33735 |          88126
 33736 |          89604
 33737 |          17875
 33738 |         362077
 33739 |         171174
 33740 |          44282
 33741 |         339342
 33742 |         359070
 33743 |          86413
 33744 |          85262
 33745 |          66013
 33746 |         174278
 33747 |         343878
 33748 |          85610
 33749 |         150218
 33750 |          92673
 33751 |          31396
 33752 |         199989
 33753 |         254005
 33754 |         117999
 33755 |         115871
 33756 |         348929
 33757 |         270696
 33758 |          27766
 33759 |         321224
 33760 |          58227
 33761 |         247780
 33762 |         127987
 33763 |          55325
 33764 |          84249
 33765 |         344043
 33766 |          74437
 33767 |           3012
 33768 |           3565
 33769 |         206018
 33770 |         355594
 33771 |          89183
 33772 |         128368
 33773 |          26651
 33774 |         107393
 33775 |          25354
 33776 |         306952
 33777 |         347258
 33778 |          60810
 33779 |         280182
 33780 |          63825
 33781 |          80277
 33782 |         282762
 33783 |         125619
 33784 |         280755
 33785 |         300654
 33786 |         127471
 33787 |          15089
 33788 |         337549
 33789 |         364137
 33790 |         312221
 33791 |          62796
 33792 |          91417
 33793 |          50010
 33794 |          60695
 33795 |           4728
 33796 |          11913
 33797 |           4727
 33798 |          10516
 33799 |          70044
 33800 |         130515
 33801 |          86252
 33802 |         324325
 33803 |         367326
 33804 |         339527
 33805 |          42693
 33806 |         317260
 33807 |          70448
 33808 |          82941
 33809 |          53807
 33810 |         235044
 33811 |          58720
 33812 |          14558
 33813 |          39317
 33814 |         251584
 33815 |         167424
 33816 |         133521
 33817 |          61580
 33818 |         278867
 33819 |          27560
 33820 |          81274
 33821 |          50652
 33822 |         170752
 33823 |         360203
 33824 |         270766
 33825 |          75140
 33826 |         328739
 33827 |          57991
 33828 |         293395
 33829 |         329868
 33830 |         104945
 33831 |         198531
 33832 |          56978
 33833 |          57310
 33834 |          57914
 33835 |          60191
 33836 |          59857
 33837 |          64032
 33838 |          78812
 33839 |         121464
 33840 |           8430
 33841 |          75532
 33842 |         155956
 33843 |          56922
 33844 |         293264
 33845 |         157827
 33846 |         271983
 33847 |          70449
 33848 |          36324
 33849 |         293189
 33850 |          19548
 33851 |         134881
 33852 |          61208
 33853 |         336004
 33854 |         368256
 33855 |         246133
 33856 |         211166
 33857 |         343426
 33858 |          51285
 33859 |          75142
 33860 |         291006
 33861 |         276536
 33862 |         200823
 33863 |         287426
 33864 |          23857
 33865 |         332502
 33866 |         266058
 33867 |          40635
 33868 |          73132
 33869 |         122368
 33870 |         329206
 33871 |         250029
 33872 |         198511
 33873 |          59959
 33874 |          11530
 33875 |         207402
 33876 |         107812
 33877 |         198474
 33878 |          24195
 33879 |          71995
 33880 |         274131
 33881 |         220565
 33882 |          63074
 33883 |          60175
 33884 |          24260
 33885 |          58833
 33886 |          52557
 33887 |         271388
 33888 |         266563
 33889 |          93863
 33890 |          33126
 33891 |         130719
 33892 |          39850
 33893 |          79212
 33894 |          27721
 33895 |         193544
 33896 |         297308
 33897 |         117340
 33898 |         277153
 33899 |          33624
 33900 |         333348
 33901 |         362136
 33902 |          15768
 33903 |          73492
 33904 |          84844
 33905 |         318972
 33906 |         232739
 33907 |          92326
 33908 |         297466
 33909 |         330007
 33910 |         134155
 33911 |          84106
 33912 |          70815
 33913 |          65830
 33914 |          84368
 33915 |         237672
 33916 |          60392
 33917 |          75143
 33918 |         257200
 33919 |         214099
 33920 |          66175
 33921 |          69592
 33922 |          85648
 33923 |         131898
 33924 |         101030
 33925 |          85346
 33926 |          36516
 33927 |         244636
 33928 |         111975
 33929 |         145147
 33930 |         259838
 33931 |         253339
 33932 |         184080
 33933 |         257116
 33934 |         280674
 33935 |         145203
 33936 |         189755
 33937 |         347264
 33938 |         137587
 33939 |         337751
 33940 |         293603
 33941 |         261810
 33942 |         329724
 33943 |           4228
 33944 |          76793
 33945 |          50213
 33946 |          71767
 33947 |         301270
 33948 |          19100
 33949 |          31743
 33950 |         118758
 33951 |         156627
 33952 |          92562
 33953 |         285848
 33954 |         273126
 33955 |          79853
 33956 |         207720
 33957 |         164041
 33958 |          20879
 33959 |          20975
 33960 |          10939
 33961 |          63291
 33962 |          65656
 33963 |          65110
 33964 |          42952
 33965 |          64046
 33966 |          64044
 33967 |          65099
 33968 |         140966
 33969 |          44617
 33970 |          80746
 33971 |          37015
 33972 |          63537
 33973 |          72888
 33974 |          63304
 33975 |          63538
 33976 |          59475
 33977 |          65591
 33978 |          20977
 33979 |          65594
 33980 |          41977
 33981 |          59803
 33982 |         238307
 33983 |         189215
 33984 |         254311
 33985 |         254309
 33986 |         202239
 33987 |         193154
 33988 |         253192
 33989 |         169020
 33990 |         210365
 33991 |          19493
 33992 |          70874
 33993 |          50197
 33994 |         174905
 33995 |         167364
 33996 |         119694
 33997 |          83456
 33998 |         132542
 33999 |         127608
 34000 |          82857
 34001 |          38430
 34002 |         203720
 34003 |         199655
 34004 |          68271
 34005 |         130492
 34006 |         270393
 34007 |          40055
 34008 |          21534
 34009 |          71662
 34010 |          65545
 34011 |          92737
 34012 |          62040
 34013 |          59455
 34014 |          80386
 34015 |          77720
 34016 |          83614
 34017 |          74852
 34018 |         126846
 34019 |          72093
 34020 |          60199
 34021 |         116544
 34022 |         227998
 34023 |         363890
 34024 |          16915
 34025 |         252189
 34026 |          30579
 34027 |          40469
 34028 |          19543
 34029 |         212494
 34030 |          48333
 34031 |          63350
 34032 |         296121
 34033 |         320412
 34034 |          84422
 34035 |          67087
 34036 |          92393
 34037 |         242376
 34038 |          12759
 34039 |         353462
 34040 |         317182
 34041 |         315623
 34042 |         315620
 34043 |         282963
 34044 |         317190
 34045 |         335209
 34046 |         282758
 34047 |          92787
 34048 |          55681
 34049 |          30385
 34050 |          22573
 34051 |         320169
 34052 |          54525
 34053 |         358881
 34054 |         191185
 34055 |          72232
 34056 |         367882
 34057 |         227262
 34058 |         321751
 34059 |          79434
 34060 |          18512
 34061 |          43456
 34062 |          43503
 34063 |         333886
 34064 |         268413
 34065 |          64433
 34066 |         320349
 34067 |         352327
 34068 |         172520
 34069 |         224923
